date,amfi_code,nav
2024-02-09,119093,42.4664
2024-02-10,119093,42.4664
2024-02-11,119093,42.4664
2024-02-12,119093,42.5931
2024-02-13,119093,41.9134
2024-02-14,119093,41.5439
2024-02-15,119093,41.7184
2024-02-16,119093,42.6427
2024-02-17,119093,42.6427
2024-02-18,119093,42.6427
2024-02-19,119093,43.1255
2024-02-20,119093,43.7521
2024-02-21,119093,43.9061
2024-02-22,119093,44.0577
2024-02-23,119093,43.6805
2024-02-24,119093,43.6805
2024-02-25,119093,43.6805
2024-02-26,119093,44.0714
2024-02-27,119093,44.0657
2024-02-28,119093,44.3586
2024-02-29,119093,44.3935
2024-03-01,119093,44.5259
2024-03-02,119093,44.5259
2024-03-03,119093,44.5259
2024-03-04,119093,44.5144
2024-03-05,119093,44.6257
2024-03-06,119093,45.0443
2024-03-07,119093,44.5671
2024-03-08,119093,44.0068
2024-03-09,119093,44.0068
2024-03-10,119093,44.0068
2024-03-11,119093,44.1952
2024-03-12,119093,44.7834
2024-03-13,119093,45.4804
2024-03-14,119093,45.0151
2024-03-15,119093,44.8786
2024-03-16,119093,44.8786
2024-03-17,119093,44.8786
2024-03-18,119093,44.3198
2024-03-19,119093,44.1279
2024-03-20,119093,44.59
2024-03-21,119093,44.608
2024-03-22,119093,44.4841
2024-03-23,119093,44.4841
2024-03-24,119093,44.4841
2024-03-25,119093,44.7215
2024-03-26,119093,44.4319
2024-03-27,119093,45.0838
2024-03-28,119093,45.11
2024-03-29,119093,44.9736
2024-03-30,119093,44.9736
2024-03-31,119093,44.9736
2024-04-01,119093,45.2303
2024-04-02,119093,45.6301
2024-04-03,119093,46.3007
2024-04-04,119093,46.2389
2024-04-05,119093,46.708
2024-04-06,119093,46.708
2024-04-07,119093,46.708
2024-04-08,119093,46.7739
2024-04-09,119093,46.5463
2024-04-10,119093,46.2524
2024-04-11,119093,45.8307
2024-04-12,119093,45.5554
2024-04-13,119093,45.5554
2024-04-14,119093,45.5554
2024-04-15,119093,46.0296
2024-04-16,119093,46.3413
2024-04-17,119093,45.8604
2024-04-18,119093,45.1828
2024-04-19,119093,44.7649
2024-04-20,119093,44.7649
2024-04-21,119093,44.7649
2024-04-22,119093,44.4822
2024-04-23,119093,44.3863
2024-04-24,119093,44.8709
2024-04-25,119093,44.6777
2024-04-26,119093,45.3682
2024-04-27,119093,45.3682
2024-04-28,119093,45.3682
2024-04-29,119093,44.724
2024-04-30,119093,44.6097
2024-05-01,119093,44.943
2024-05-02,119093,45.3034
2024-05-03,119093,45.1928
2024-05-04,119093,45.1928
2024-05-05,119093,45.1928
2024-05-06,119093,45.6174
2024-05-07,119093,45.969
2024-05-08,119093,45.7169
2024-05-09,119093,45.8677
2024-05-10,119093,46.177
2024-05-11,119093,46.177
2024-05-12,119093,46.177
2024-05-13,119093,45.9527
2024-05-14,119093,46.6686
2024-05-15,119093,46.3499
2024-05-16,119093,46.4328
2024-05-17,119093,45.9476
2024-05-18,119093,45.9476
2024-05-19,119093,45.9476
2024-05-20,119093,46.0132
2024-05-21,119093,45.6057
2024-05-22,119093,45.511
2024-05-23,119093,44.9018
2024-05-24,119093,45.243
2024-05-25,119093,45.243
2024-05-26,119093,45.243
2024-05-27,119093,45.4088
2024-05-28,119093,45.87
2024-05-29,119093,45.7531
2024-05-30,119093,46.2368
2024-05-31,119093,46.2767
2024-06-01,119093,46.2767
2024-06-02,119093,46.2767
2024-06-03,119093,46.3468
2024-06-04,119093,47.2434
2024-06-05,119093,47.0661
2024-06-06,119093,47.6029
2024-06-07,119093,47.8294
2024-06-08,119093,47.8294
2024-06-09,119093,47.8294
2024-06-10,119093,47.6133
2024-06-11,119093,47.0884
2024-06-12,119093,46.6854
2024-06-13,119093,47.1775
2024-06-14,119093,47.9294
2024-06-15,119093,47.9294
2024-06-16,119093,47.9294
2024-06-17,119093,47.9929
2024-06-18,119093,48.0786
2024-06-19,119093,48.4339
2024-06-20,119093,48.4903
2024-06-21,119093,48.9881
2024-06-22,119093,48.9881
2024-06-23,119093,48.9881
2024-06-24,119093,49.1396
2024-06-25,119093,49.2238
2024-06-26,119093,48.9464
2024-06-27,119093,48.5651
2024-06-28,119093,47.2551
2024-06-29,119093,47.2551
2024-06-30,119093,47.2551
2024-07-01,119093,47.7969
2024-07-02,119093,47.7597
2024-07-03,119093,47.6159
2024-07-04,119093,46.8275
2024-07-05,119093,46.5879
2024-07-06,119093,46.5879
2024-07-07,119093,46.5879
2024-07-08,119093,46.2958
2024-07-09,119093,45.9962
2024-07-10,119093,46.1552
2024-07-11,119093,46.2288
2024-07-12,119093,45.7007
2024-07-13,119093,45.7007
2024-07-14,119093,45.7007
2024-07-15,119093,45.2039
2024-07-16,119093,44.7118
2024-07-17,119093,45.4549
2024-07-18,119093,46.081
2024-07-19,119093,45.7596
2024-07-20,119093,45.7596
2024-07-21,119093,45.7596
2024-07-22,119093,44.992
2024-07-23,119093,45.0661
2024-07-24,119093,45.108
2024-07-25,119093,45.2576
2024-07-26,119093,45.578
2024-07-27,119093,45.578
2024-07-28,119093,45.578
2024-07-29,119093,45.7835
2024-07-30,119093,45.3583
2024-07-31,119093,45.4996
2024-08-01,119093,45.8672
2024-08-02,119093,45.5987
2024-08-03,119093,45.5987
2024-08-04,119093,45.5987
2024-08-05,119093,45.7431
2024-08-06,119093,45.5441
2024-08-07,119093,46.3769
2024-08-08,119093,45.8611
2024-08-09,119093,46.3549
2024-08-10,119093,46.3549
2024-08-11,119093,46.3549
2024-08-12,119093,45.7004
2024-08-13,119093,46.4528
2024-08-14,119093,46.0112
2024-08-15,119093,46.112
2024-08-16,119093,45.4777
2024-08-17,119093,45.4777
2024-08-18,119093,45.4777
2024-08-19,119093,44.9626
2024-08-20,119093,45.3434
2024-08-21,119093,45.7801
2024-08-22,119093,45.9005
2024-08-23,119093,46.2253
2024-08-24,119093,46.2253
2024-08-25,119093,46.2253
2024-08-26,119093,46.6773
2024-08-27,119093,46.4204
2024-08-28,119093,45.8749
2024-08-29,119093,45.893
2024-08-30,119093,45.6836
2024-08-31,119093,45.6836
2024-09-01,119093,45.6836
2024-09-02,119093,45.8641
2024-09-03,119093,46.11
2024-09-04,119093,45.8573
2024-09-05,119093,46.1668
2024-09-06,119093,46.4578
2024-09-07,119093,46.4578
2024-09-08,119093,46.4578
2024-09-09,119093,46.7793
2024-09-10,119093,46.6354
2024-09-11,119093,46.9815
2024-09-12,119093,47.2218
2024-09-13,119093,47.5137
2024-09-14,119093,47.5137
2024-09-15,119093,47.5137
2024-09-16,119093,48.2468
2024-09-17,119093,48.4115
2024-09-18,119093,48.1779
2024-09-19,119093,47.733
2024-09-20,119093,48.235
2024-09-21,119093,48.235
2024-09-22,119093,48.235
2024-09-23,119093,48.4122
2024-09-24,119093,49.1559
2024-09-25,119093,48.3088
2024-09-26,119093,48.7235
2024-09-27,119093,48.6365
2024-09-28,119093,48.6365
2024-09-29,119093,48.6365
2024-09-30,119093,48.5101
2024-10-01,119093,48.2089
2024-10-02,119093,48.6179
2024-10-03,119093,48.9069
2024-10-04,119093,48.4416
2024-10-05,119093,48.4416
2024-10-06,119093,48.4416
2024-10-07,119093,48.5372
2024-10-08,119093,48.8656
2024-10-09,119093,48.9676
2024-10-10,119093,49.4739
2024-10-11,119093,49.373
2024-10-12,119093,49.373
2024-10-13,119093,49.373
2024-10-14,119093,48.426
2024-10-15,119093,48.5309
2024-10-16,119093,48.6333
2024-10-17,119093,48.7921
2024-10-18,119093,49.2962
2024-10-19,119093,49.2962
2024-10-20,119093,49.2962
2024-10-21,119093,48.4797
2024-10-22,119093,48.4028
2024-10-23,119093,48.0353
2024-10-24,119093,47.5508
2024-10-25,119093,47.545
2024-10-26,119093,47.545
2024-10-27,119093,47.545
2024-10-28,119093,47.8649
2024-10-29,119093,48.0168
2024-10-30,119093,47.7512
2024-10-31,119093,47.7146
2024-11-01,119093,48.1323
2024-11-02,119093,48.1323
2024-11-03,119093,48.1323
2024-11-04,119093,48.4482
2024-11-05,119093,48.2374
2024-11-06,119093,48.0002
2024-11-07,119093,47.3034
2024-11-08,119093,47.149
2024-11-09,119093,47.149
2024-11-10,119093,47.149
2024-11-11,119093,46.4566
2024-11-12,119093,47.3357
2024-11-13,119093,47.0043
2024-11-14,119093,47.4908
2024-11-15,119093,48.2833
2024-11-16,119093,48.2833
2024-11-17,119093,48.2833
2024-11-18,119093,48.4004
2024-11-19,119093,48.3827
2024-11-20,119093,47.8464
2024-11-21,119093,47.6585
2024-11-22,119093,48.3624
2024-11-23,119093,48.3624
2024-11-24,119093,48.3624
2024-11-25,119093,48.5375
2024-11-26,119093,48.5747
2024-11-27,119093,49.1654
2024-11-28,119093,49.4938
2024-11-29,119093,49.4548
2024-11-30,119093,49.4548
2024-12-01,119093,49.4548
2024-12-02,119093,49.5748
2024-12-03,119093,49.2655
2024-12-04,119093,49.0476
2024-12-05,119093,48.9837
2024-12-06,119093,49.2506
2024-12-07,119093,49.2506
2024-12-08,119093,49.2506
2024-12-09,119093,48.7369
2024-12-10,119093,48.7948
2024-12-11,119093,48.6524
2024-12-12,119093,48.2923
2024-12-13,119093,48.1537
2024-12-14,119093,48.1537
2024-12-15,119093,48.1537
2024-12-16,119093,47.2022
2024-12-17,119093,46.9121
2024-12-18,119093,46.4834
2024-12-19,119093,46.3927
2024-12-20,119093,45.4927
2024-12-21,119093,45.4927
2024-12-22,119093,45.4927
2024-12-23,119093,45.5928
2024-12-24,119093,45.9837
2024-12-25,119093,45.9599
2024-12-26,119093,46.1863
2024-12-27,119093,46.0017
2024-12-28,119093,46.0017
2024-12-29,119093,46.0017
2024-12-30,119093,45.3987
2024-12-31,119093,45.4228
2025-01-01,119093,45.7197
2025-01-02,119093,45.2121
2025-01-03,119093,45.0503
2025-01-04,119093,45.0503
2025-01-05,119093,45.0503
2025-01-06,119093,44.9754
2025-01-07,119093,46.1445
2025-01-08,119093,46.2594
2025-01-09,119093,45.5119
2025-01-10,119093,44.679
2025-01-11,119093,44.679
2025-01-12,119093,44.679
2025-01-13,119093,44.991
2025-01-14,119093,46.0116
2025-01-15,119093,45.9214
2025-01-16,119093,45.8072
2025-01-17,119093,46.0053
2025-01-18,119093,46.0053
2025-01-19,119093,46.0053
2025-01-20,119093,45.7061
2025-01-21,119093,44.7151
2025-01-22,119093,45.1493
2025-01-23,119093,44.929
2025-01-24,119093,45.3704
2025-01-25,119093,45.3704
2025-01-26,119093,45.3704
2025-01-27,119093,45.0902
2025-01-28,119093,45.1619
2025-01-29,119093,45.5272
2025-01-30,119093,45.9827
2025-01-31,119093,46.101
2025-02-01,119093,46.101
2025-02-02,119093,46.101
2025-02-03,119093,46.1994
2025-02-04,119093,46.4766
2025-02-05,119093,46.6913
2025-02-06,119093,46.1864
2025-02-07,119093,45.6947
2025-02-08,119093,45.6947
2025-02-09,119093,45.6947
2025-02-10,119093,44.8758
2025-02-11,119093,45.2035
2025-02-12,119093,45.0693
2025-02-13,119093,45.4199
2025-02-14,119093,45.6054
2025-02-15,119093,45.6054
2025-02-16,119093,45.6054
2025-02-17,119093,45.2273
2025-02-18,119093,45.2027
2025-02-19,119093,45.045
2025-02-20,119093,44.8268
2025-02-21,119093,45.2134
2025-02-22,119093,45.2134
2025-02-23,119093,45.2134
2025-02-24,119093,46.2495
2025-02-25,119093,46.7312
2025-02-26,119093,46.7442
2025-02-27,119093,47.2907
2025-02-28,119093,48.0353
2025-03-01,119093,48.0353
2025-03-02,119093,48.0353
2025-03-03,119093,47.4735
2025-03-04,119093,48.0139
2025-03-05,119093,48.3658
2025-03-06,119093,48.9005
2025-03-07,119093,49.2779
2025-03-08,119093,49.2779
2025-03-09,119093,49.2779
2025-03-10,119093,49.2044
2025-03-11,119093,50.1204
2025-03-12,119093,50.2967
2025-03-13,119093,50.1302
2025-03-14,119093,50.3804
2025-03-15,119093,50.3804
2025-03-16,119093,50.3804
2025-03-17,119093,50.8405
2025-03-18,119093,50.9093
2025-03-19,119093,51.1125
2025-03-20,119093,51.1787
2025-03-21,119093,50.9079
2025-03-22,119093,50.9079
2025-03-23,119093,50.9079
2025-03-24,119093,50.5664
2025-03-25,119093,49.9704
2025-03-26,119093,50.67
2025-03-27,119093,50.5964
2025-03-28,119093,49.1151
2025-03-29,119093,49.1151
2025-03-30,119093,49.1151
2025-03-31,119093,49.3126
2025-04-01,119093,49.5019
2025-04-02,119093,48.7188
2025-04-03,119093,48.3874
2025-04-04,119093,48.0397
2025-04-05,119093,48.0397
2025-04-06,119093,48.0397
2025-04-07,119093,47.7509
2025-04-08,119093,48.2892
2025-04-09,119093,48.2508
2025-04-10,119093,48.0941
2025-04-11,119093,48.5976
2025-04-12,119093,48.5976
2025-04-13,119093,48.5976
2025-04-14,119093,48.8355
2025-04-15,119093,48.1163
2025-04-16,119093,47.88
2025-04-17,119093,48.0409
2025-04-18,119093,47.6715
2025-04-19,119093,47.6715
2025-04-20,119093,47.6715
2025-04-21,119093,48.5575
2025-04-22,119093,48.6309
2025-04-23,119093,48.3338
2025-04-24,119093,47.8822
2025-04-25,119093,48.3004
2025-04-26,119093,48.3004
2025-04-27,119093,48.3004
2025-04-28,119093,48.05
2025-04-29,119093,48.2361
2025-04-30,119093,47.7734
2025-05-01,119093,47.8276
2025-05-02,119093,47.5847
2025-05-03,119093,47.5847
2025-05-04,119093,47.5847
2025-05-05,119093,47.477
2025-05-06,119093,47.1691
2025-05-07,119093,47.6222
2025-05-08,119093,47.4409
2025-05-09,119093,47.4054
2025-05-10,119093,47.4054
2025-05-11,119093,47.4054
2025-05-12,119093,47.3901
2025-05-13,119093,48.0935
2025-05-14,119093,48.4977
2025-05-15,119093,48.8622
2025-05-16,119093,48.2118
2025-05-17,119093,48.2118
2025-05-18,119093,48.2118
2025-05-19,119093,47.9583
2025-05-20,119093,48.4887
2025-05-21,119093,48.0153
2025-05-22,119093,48.0757
2025-05-23,119093,47.6507
2025-05-24,119093,47.6507
2025-05-25,119093,47.6507
2025-05-26,119093,47.2713
2025-05-27,119093,48.002
2025-05-28,119093,48.3324
2025-05-29,119093,48.7784
2025-05-30,119093,49.1421
2025-05-31,119093,49.1421
2025-06-01,119093,49.1421
2025-06-02,119093,49.1071
2025-06-03,119093,48.8337
2025-06-04,119093,48.6859
2025-06-05,119093,48.6287
2025-06-06,119093,49.422
2025-06-07,119093,49.422
2025-06-08,119093,49.422
2025-06-09,119093,48.8681
2025-06-10,119093,48.6552
2025-06-11,119093,48.2899
2025-06-12,119093,48.7672
2025-06-13,119093,49.5966
2025-06-14,119093,49.5966
2025-06-15,119093,49.5966
2025-06-16,119093,49.7575
2025-06-17,119093,49.9551
2025-06-18,119093,50.0212
2025-06-19,119093,50.2405
2025-06-20,119093,50.6103
2025-06-21,119093,50.6103
2025-06-22,119093,50.6103
2025-06-23,119093,50.8269
2025-06-24,119093,51.0773
2025-06-25,119093,51.4543
2025-06-26,119093,50.6798
2025-06-27,119093,50.7069
2025-06-28,119093,50.7069
2025-06-29,119093,50.7069
2025-06-30,119093,50.8698
2025-07-01,119093,51.0831
2025-07-02,119093,51.0325
2025-07-03,119093,51.1313
2025-07-04,119093,50.8339
2025-07-05,119093,50.8339
2025-07-06,119093,50.8339
2025-07-07,119093,50.0703
2025-07-08,119093,50.5323
2025-07-09,119093,50.0551
2025-07-10,119093,50.0101
2025-07-11,119093,49.7065
2025-07-12,119093,49.7065
2025-07-13,119093,49.7065
2025-07-14,119093,50.4331
2025-07-15,119093,50.4237
2025-07-16,119093,50.3117
2025-07-17,119093,50.6708
2025-07-18,119093,51.6703
2025-07-19,119093,51.6703
2025-07-20,119093,51.6703
2025-07-21,119093,51.8823
2025-07-22,119093,51.7366
2025-07-23,119093,52.0823
2025-07-24,119093,51.3914
2025-07-25,119093,51.439
2025-07-26,119093,51.439
2025-07-27,119093,51.439
2025-07-28,119093,52.3785
2025-07-29,119093,52.4785
2025-07-30,119093,52.5555
2025-07-31,119093,52.5922
2025-08-01,119093,52.4361
2025-08-02,119093,52.4361
2025-08-03,119093,52.4361
2025-08-04,119093,52.6089
2025-08-05,119093,52.9972
2025-08-06,119093,52.8696
2025-08-07,119093,51.7476
2025-08-08,119093,51.9873
2025-08-09,119093,51.9873
2025-08-10,119093,51.9873
2025-08-11,119093,53.0019
2025-08-12,119093,52.8536
2025-08-13,119093,52.1992
2025-08-14,119093,52.5391
2025-08-15,119093,53.3809
2025-08-16,119093,53.3809
2025-08-17,119093,53.3809
2025-08-18,119093,53.6583
2025-08-19,119093,54.5089
2025-08-20,119093,54.9201
2025-08-21,119093,55.292
2025-08-22,119093,55.0684
2025-08-23,119093,55.0684
2025-08-24,119093,55.0684
2025-08-25,119093,55.2357
2025-08-26,119093,55.2498
2025-08-27,119093,55.2472
2025-08-28,119093,55.1521
2025-08-29,119093,55.2905
2025-08-30,119093,55.2905
2025-08-31,119093,55.2905
2025-09-01,119093,54.6902
2025-09-02,119093,55.1115
2025-09-03,119093,54.7148
2025-09-04,119093,54.6223
2025-09-05,119093,54.81
2025-09-06,119093,54.81
2025-09-07,119093,54.81
2025-09-08,119093,54.3917
2025-09-09,119093,53.4841
2025-09-10,119093,53.3313
2025-09-11,119093,52.6896
2025-09-12,119093,53.049
2025-09-13,119093,53.049
2025-09-14,119093,53.049
2025-09-15,119093,52.5391
2025-09-16,119093,53.2593
2025-09-17,119093,53.284
2025-09-18,119093,53.3394
2025-09-19,119093,52.4428
2025-09-20,119093,52.4428
2025-09-21,119093,52.4428
2025-09-22,119093,52.5369
2025-09-23,119093,52.5269
2025-09-24,119093,51.9553
2025-09-25,119093,52.0221
2025-09-26,119093,51.8666
2025-09-27,119093,51.8666
2025-09-28,119093,51.8666
2025-09-29,119093,51.7943
2025-09-30,119093,51.8328
2025-10-01,119093,51.6444
2025-10-02,119093,51.7835
2025-10-03,119093,51.7707
2025-10-04,119093,51.7707
2025-10-05,119093,51.7707
2025-10-06,119093,52.0138
2025-10-07,119093,51.7986
2025-10-08,119093,51.3409
2025-10-09,119093,51.0472
2025-10-10,119093,51.7275
2025-10-11,119093,51.7275
2025-10-12,119093,51.7275
2025-10-13,119093,52.1924
2025-10-14,119093,52.7811
2025-10-15,119093,53.4091
2025-10-16,119093,53.2174
2025-10-17,119093,53.3839
2025-10-18,119093,53.3839
2025-10-19,119093,53.3839
2025-10-20,119093,53.4472
2025-10-21,119093,53.7868
2025-10-22,119093,53.6774
2025-10-23,119093,53.7492
2025-10-24,119093,53.8112
2025-10-25,119093,53.8112
2025-10-26,119093,53.8112
2025-10-27,119093,54.0923
2025-10-28,119093,54.4341
2025-10-29,119093,54.5072
2025-10-30,119093,54.595
2025-10-31,119093,54.7321
2025-11-01,119093,54.7321
2025-11-02,119093,54.7321
2025-11-03,119093,55.5613
2025-11-04,119093,54.7483
2025-11-05,119093,54.3101
2025-11-06,119093,54.6619
2025-11-07,119093,54.8204
2025-11-08,119093,54.8204
2025-11-09,119093,54.8204
2025-11-10,119093,54.9759
2025-11-11,119093,55.3291
2025-11-12,119093,55.4622
2025-11-13,119093,55.2178
2025-11-14,119093,55.5535
2025-11-15,119093,55.5535
2025-11-16,119093,55.5535
2025-11-17,119093,55.5924
2025-11-18,119093,55.402
2025-11-19,119093,55.7691
2025-11-20,119093,56.1191
2025-11-21,119093,56.2545
2025-11-22,119093,56.2545
2025-11-23,119093,56.2545
2025-11-24,119093,57.1424
2025-11-25,119093,57.8448
2025-11-26,119093,58.3883
2025-11-27,119093,59.7557
2025-11-28,119093,59.7093
2025-11-29,119093,59.7093
2025-11-30,119093,59.7093
2025-12-01,119093,59.4957
2025-12-02,119093,59.9798
2025-12-03,119093,59.8772
2025-12-04,119093,59.9144
2025-12-05,119093,59.4264
2025-12-06,119093,59.4264
2025-12-07,119093,59.4264
2025-12-08,119093,59.776
2025-12-09,119093,59.036
2025-12-10,119093,59.0162
2025-12-11,119093,59.0387
2025-12-12,119093,58.8424
2025-12-13,119093,58.8424
2025-12-14,119093,58.8424
2025-12-15,119093,57.9675
2025-12-16,119093,57.1018
2025-12-17,119093,56.7565
2025-12-18,119093,57.0564
2025-12-19,119093,57.2315
2025-12-20,119093,57.2315
2025-12-21,119093,57.2315
2025-12-22,119093,57.2527
2025-12-23,119093,56.8371
2025-12-24,119093,57.0378
2025-12-25,119093,56.1689
2025-12-26,119093,55.0226
2025-12-27,119093,55.0226
2025-12-28,119093,55.0226
2025-12-29,119093,54.9331
2025-12-30,119093,54.6974
2025-12-31,119093,55.2168
2026-01-01,119093,55.3224
2026-01-02,119093,56.1626
2026-01-03,119093,56.1626
2026-01-04,119093,56.1626
2026-01-05,119093,55.9206
2026-01-06,119093,56.1901
2026-01-07,119093,56.0942
2026-01-08,119093,56.8112
2026-01-09,119093,56.7383
2026-01-10,119093,56.7383
2026-01-11,119093,56.7383
2026-01-12,119093,57.197
2026-01-13,119093,56.6852
2026-01-14,119093,56.5071
2026-01-15,119093,56.4944
2026-01-16,119093,57.1569
2026-01-17,119093,57.1569
2026-01-18,119093,57.1569
2026-01-19,119093,56.0889
2026-01-20,119093,55.9535
2026-01-21,119093,55.8017
2026-01-22,119093,54.8171
2026-01-23,119093,54.6214
2026-01-24,119093,54.6214
2026-01-25,119093,54.6214
2026-01-26,119093,53.9121
2026-01-27,119093,52.8425
2026-01-28,119093,52.7476
2026-01-29,119093,52.6372
2026-01-30,119093,52.5507
2026-01-31,119093,52.5507
2026-02-01,119093,52.5507
2026-02-02,119093,52.6952
2026-02-03,119093,52.3151
2026-02-04,119093,53.1753
2026-02-05,119093,53.1871
2026-02-06,119093,53.8218
2026-02-07,119093,53.8218
2026-02-08,119093,53.8218
2026-02-09,119093,53.0576
2026-02-10,119093,52.6957
2026-02-11,119093,53.043
2026-02-12,119093,52.9644
2026-02-13,119093,52.4926
2026-02-14,119093,52.4926
2026-02-15,119093,52.4926
2026-02-16,119093,51.6749
2026-02-17,119093,52.037
2026-02-18,119093,52.3639
2026-02-19,119093,52.5035
2026-02-20,119093,52.3013
2026-02-21,119093,52.3013
2026-02-22,119093,52.3013
2026-02-23,119093,51.8171
2026-02-24,119093,51.8196
2026-02-25,119093,51.2484
2026-02-26,119093,50.9361
2026-02-27,119093,51.5325
2026-02-28,119093,51.5325
2026-03-01,119093,51.5325
2026-03-02,119093,50.7243
2026-03-03,119093,51.0546
2026-03-04,119093,51.7585
2026-03-05,119093,52.1594
2026-03-06,119093,52.3699
2026-03-07,119093,52.3699
2026-03-08,119093,52.3699
2026-03-09,119093,52.1831
2026-03-10,119093,51.9135
2026-03-11,119093,50.9206
2026-03-12,119093,50.9635
2026-03-13,119093,50.8093
2026-03-14,119093,50.8093
2026-03-15,119093,50.8093
2026-03-16,119093,50.5235
2026-03-17,119093,50.5406
2026-03-18,119093,50.5945
2026-03-19,119093,50.3377
2026-03-20,119093,51.0853
2026-03-21,119093,51.0853
2026-03-22,119093,51.0853
2026-03-23,119093,51.442
2026-03-24,119093,51.877
2026-03-25,119093,51.8565
2026-03-26,119093,52.1177
2026-03-27,119093,51.7343
2026-03-28,119093,51.7343
2026-03-29,119093,51.7343
2026-03-30,119093,52.0661
2026-03-31,119093,51.9991
2026-04-01,119093,51.5591
2026-04-02,119093,51.5754
2026-04-03,119093,51.4692
2026-04-04,119093,51.4692
2026-04-05,119093,51.4692
2026-04-06,119093,52.5617
2026-04-07,119093,52.7912
2026-04-08,119093,53.5594
2026-04-09,119093,54.1244
2026-04-10,119093,54.1703
2026-04-11,119093,54.1703
2026-04-12,119093,54.1703
2026-04-13,119093,53.9866
2026-04-14,119093,53.1918
2026-04-15,119093,52.812
2026-04-16,119093,53.149
2026-04-17,119093,53.035
2026-04-18,119093,53.035
2026-04-19,119093,53.035
2026-04-20,119093,53.2385
2026-04-21,119093,52.3207
2026-04-22,119093,52.5575
2026-04-23,119093,53.0956
2026-04-24,119093,52.2975
2026-04-25,119093,52.2975
2026-04-26,119093,52.2975
2026-04-27,119093,52.4962
2026-04-28,119093,53.1494
2026-04-29,119093,53.9706
2026-04-30,119093,53.7592
2026-05-01,119093,54.1582
2026-05-02,119093,54.1582
2026-05-03,119093,54.1582
2026-05-04,119093,54.8737
2026-05-05,119093,55.0967
2026-05-06,119093,55.7534
2026-05-07,119093,55.7646
2026-05-08,119093,55.9877
2026-05-09,119093,55.9877
2026-05-10,119093,55.9877
2026-05-11,119093,55.7104
2026-05-12,119093,55.6582
2026-05-13,119093,55.9004
2026-05-14,119093,55.5867
2026-05-15,119093,55.5058
2026-05-16,119093,55.5058
2026-05-17,119093,55.5058
2026-05-18,119093,55.9083
2026-05-19,119093,56.959
2026-05-20,119093,55.9676
2026-05-21,119093,56.9811
2026-05-22,119093,56.88
2026-05-23,119093,56.88
2026-05-24,119093,56.88
2026-05-25,119093,57.3957
2026-05-26,119093,58.0164
2026-05-27,119093,58.8528
2026-05-28,119093,58.5063
2026-05-29,119093,58.4203
2022-01-03,119094,68.3023
2022-01-04,119094,68.0566
2022-01-05,119094,69.186
2022-01-06,119094,69.169
2022-01-07,119094,67.8877
2022-01-08,119094,67.8877
2022-01-09,119094,67.8877
2022-01-10,119094,67.4208
2022-01-11,119094,66.2037
2022-01-12,119094,66.0676
2022-01-13,119094,66.6465
2022-01-14,119094,66.1711
2022-01-15,119094,66.1711
2022-01-16,119094,66.1711
2022-01-17,119094,65.8971
2022-01-18,119094,65.7251
2022-01-19,119094,65.8803
2022-01-20,119094,66.3332
2022-01-21,119094,67.0225
2022-01-22,119094,67.0225
2022-01-23,119094,67.0225
2022-01-24,119094,68.9029
2022-01-25,119094,69.0514
2022-01-26,119094,69.7092
2022-01-27,119094,68.4433
2022-01-28,119094,68.1794
2022-01-29,119094,68.1794
2022-01-30,119094,68.1794
2022-01-31,119094,68.0049
2022-02-01,119094,67.2272
2022-02-02,119094,66.8424
2022-02-03,119094,66.8015
2022-02-04,119094,66.444
2022-02-05,119094,66.444
2022-02-06,119094,66.444
2022-02-07,119094,68.592
2022-02-08,119094,69.0604
2022-02-09,119094,70.7821
2022-02-10,119094,72.1067
2022-02-11,119094,71.6054
2022-02-12,119094,71.6054
2022-02-13,119094,71.6054
2022-02-14,119094,71.6859
2022-02-15,119094,71.3619
2022-02-16,119094,71.2719
2022-02-17,119094,70.4913
2022-02-18,119094,70.1671
2022-02-19,119094,70.1671
2022-02-20,119094,70.1671
2022-02-21,119094,70.5173
2022-02-22,119094,70.8467
2022-02-23,119094,71.1099
2022-02-24,119094,71.1071
2022-02-25,119094,71.8919
2022-02-26,119094,71.8919
2022-02-27,119094,71.8919
2022-02-28,119094,71.7194
2022-03-01,119094,72.9732
2022-03-02,119094,71.4253
2022-03-03,119094,72.0376
2022-03-04,119094,72.5088
2022-03-05,119094,72.5088
2022-03-06,119094,72.5088
2022-03-07,119094,71.9743
2022-03-08,119094,71.7173
2022-03-09,119094,72.1661
2022-03-10,119094,73.0108
2022-03-11,119094,71.5461
2022-03-12,119094,71.5461
2022-03-13,119094,71.5461
2022-03-14,119094,72.1348
2022-03-15,119094,71.7892
2022-03-16,119094,72.8117
2022-03-17,119094,71.2744
2022-03-18,119094,73.4408
2022-03-19,119094,73.4408
2022-03-20,119094,73.4408
2022-03-21,119094,72.715
2022-03-22,119094,74.0202
2022-03-23,119094,74.0088
2022-03-24,119094,73.3366
2022-03-25,119094,73.6193
2022-03-26,119094,73.6193
2022-03-27,119094,73.6193
2022-03-28,119094,74.582
2022-03-29,119094,73.2582
2022-03-30,119094,73.9258
2022-03-31,119094,73.9649
2022-04-01,119094,74.5278
2022-04-02,119094,74.5278
2022-04-03,119094,74.5278
2022-04-04,119094,74.5879
2022-04-05,119094,74.1291
2022-04-06,119094,73.1974
2022-04-07,119094,73.8389
2022-04-08,119094,74.4812
2022-04-09,119094,74.4812
